price,district,rooms,floor,floors,area,type,cond,walls,desc
57000.0,Kievsky,3,4,9.0,66.0,Czech,After overhaul,Panel,"After overhaul, the balcony in the kitchen is open, built-in kitchen, appliances, furniture, air conditioning, modern cladding, igos. "
80000.0,Primorsky,2,8,17.0,72.0,New ,Renovation,Brick,"Residential complex Acapulco-2, European-quality renovation, furniture, appliances, a new residential complex near Arcadia, an autonomous boiler room, there are places in the underground parking. "
30500.0,Suvorovsky,2,3,9.0,44.0,Special project,Renovation,Brick,The apartment is renovated. Redesigned into a studio kitchen and room. Equipped with built-in furniture and appliances. The bathroom is tiled. Good location of the house. Convenient transport interchange. tram and minibus stops.
115000.0,Primorsky,2,4,9.0,68.0,New ,Renovation,Block-brick,"New small-apartment club house ""Shah-Nam"", Modern renovation, furniture, appliances, large studio kitchen, bedroom with a dedicated study area. "
23000.0,Malinovsky,2,1,2.0,34.0,Old fund,Need. in cap. renovation,Shell rock,"The total area is 33.9 sq.m. Metal-plastic windows. AGV, new pipes Ceiling height 3m. The apartment needs renovation. Under the apartment there is a large basement with an area of approximately 33sq.m, with a high ceiling. "
55000.0,Primorsky,1,6,24.0,46.0,New ,After builders,Monolith,"Lcd Novy Bereg at 8 stations of the Big Fountain. Smart home system, guarded territory, silent elevators, high-speed internet, playground, underground parking - just a small part of all the advantages of a window to the south. The magnificent layout will allow you to realize the most daring design ideas and even create one or two self-contained apartments. Sea in 5 min. walk. Direct sea view. "
49200.0,Primorsky,1,9,24.0,43.0,New ,After builders,Monolith,Sea view
158000.0,Primorsky,2,10,24.0,107.0,New ,Renovation,Brick,"Residential complex ""Sixth Pearl"", High-quality euromeont, furniture, built-in kitchen, appliances, air conditioning throughout the apartment, all interior features. Premium class house: security, parking, playground, video surveillance, full autonomy. To the sea 5 minutes "
27000.0,Suvorovsky,1,3,10.0,35.0,Special project,Renovation,Block-brick,"Autonomous rented residential complex ""Eco Solaris"" Closed guarded territory 24/7 with its own infrastructure and service company. The apartment has a total area of 35 sq. M, including a loggia of 6 sq. m. Author's project. Every meter of the apartment is thought out to the smallest detail. Impeccable quality of repairs and building materials. Individual heat meter for the apartment .. New reliable front door Sagan. "
32000.0,Suvorovsky,2,5,10.0,51.0,Special project,After builders,Brick,"Residential complex ""New Kvartal"", a red brick house, commissioned. The apartment has a floor screed, walls are plastered. Near a bazaar, supermarkets, school and kindergarten. "
68000.0,Kievsky,4,6,10.0,81.0,Czech,After overhaul,Brick,"After overhaul, built-in kitchen, modern cladding, igos. "
43000.0,Primorsky,3,4,5.0,59.0,Khrushchevka,Residential clean,Brick,"Living condition, "
36500.0,Malinovsky,1,15,17.0,34.0,New ,After overhaul,Brick,"apartment in a new rented house, panoramic windows, major repairs are made in light colors. Closed, guarded territory, proximity to the city center, a large playground in the yard. There are places for your car, LCD Odessa Traditions "
105000.0,Kievsky,2,9,14.0,89.0,Special project,Renovation,Brick,"LCD Vernissage. New rented house made of red brick. The best layout in the house! Good renovation done. Three rooms and a kitchen studio. Two bathrooms. There is a storage room. Inverter air conditioners, heat pumps. There is a heat meter. We leave furniture + appliances. Very spacious and bright. House with a closed and secured territory. There is a playground. Near schools and kindergartens. "
103000.0,Primorsky,2,3,10.0,47.0,New ,Renovation,Brick,"LCD House on Osipova. Author's design, built-in appliances, lighting, furniture, accessories. Large dressing room. "
175000.0,Kievsky,3,3,11.0,147.0,New ,Renovation,Brick,"Large, spacious, well-groomed apartment with an expensive author's renovation. Living room combined with a full kitchen, bedroom and guest (children's) room, corner office. The apartment is sold with Italian furniture and modern appliances. "
150000.0,Primorsky,4,2,22.0,139.0,New ,Residential clean,Brick,"Residential complex in the city center, within walking distance of a shopping center, transport, children's entertainment center. The apartment is bright, living condition, vacant and empty "
80000.0,Primorsky,2,2,25.0,62.0,New ,Renovation,Monolith,"43 Zhemchuzhina, 2nd floor, 2 bedrooms, large dressing room, kitchen + lounge-guest room, high-quality renovation, complete with furniture and household appliances, beautiful closed courtyard, underground parking, 5 minutes to the Arcadia sea "
40500.0,Kievsky,2,12,16.0,66.0,New ,After builders,Brick,"Bright two-sided apartment with European layout and panoramic windows. The total area of the apartment is 66 sq.m. Kitchen 14 sq.m. (may increase due to the loggia). Two separate rooms: 12 and 14 sq.m., 2 bathrooms. Quality windows - KBE, with a warranty card, armored door, modern lifts. Residential complex ""Marshal City"" is a unique modern complex with a closed guarded territory, underground parking lots and playgrounds. Near the sea, excellent transport interchange, supermarkets ATB, Met "
66000.0,Primorsky,3,3,12.0,95.8,New ,After builders,Brick,"Residential complex Acapulko-2, a new residential complex near Arcadia, an autonomous boiler room, excellent layout, high-quality preparation for final finishing, there are places in the underground parking. "
37000.0,Kievsky,1,5,16.0,44.0,New ,Renovation,Brick,"Residential complex ""Marshal-City"" Spacious bright 1-room apartment. High-quality renovation has been done. High-quality porcelain stoneware in the kitchen, hallway and bathroom, panoramic glazing in the kitchen-dining room. The apartment is ready to move in and is waiting for its happy owner. "
135000.0,Primorsky,2,12,14.0,80.0,New ,Renovation,Brick,"Zh / k ""Mercedes"". Kitchen studio + bedroom, fresh renovation. A rare offer! "
56000.0,Kievsky,4,7,11.0,74.0,Special project,After makeup,Brick,"After renovation, built-in kitchen, appliances, furniture, dressing room, air conditioning. "
73000.0,Kievsky,3,6,14.0,97.0,New ,After builders,Brick,"Kostandi / Koroleva, a residential, guarded red brick complex. "
64500.0,Primorsky,1,1,5.0,55.0,Stalinka,Renovation,Shell rock,"Studio in the chic Stalinka! Very quiet center at Bazarnaya. The apartment has high ceilings, a major designer renovation. Stretch ceilings, textured plaster on the walls, built-in furniture. The apartment consists of a huge studio kitchen of 25 m, a separate bathroom, a spacious corridor and a bedroom. The location is amazing - next to parks with playgrounds, good transport interchange, secure parking near the house, there is also a place under the window and in the yard for your car! "
17400.0,Kievsky,1,13,18.0,23.0,New ,After builders,Brick,"ZhK AQUAREL 1. Five-chamber metal-plastic windows by WDS, doors by Sagan, Otis elevator, metering devices, roof boiler room, heating wiring and installed radiators. Bonus - a ready-made 3D design project for renovation. There is also a storage room of 3.5 meters on the ground floor. Storage room separately 1500 cu (call from 15:00 to 19:00) "
27500.0,Malinovsky,2,1,1.0,29.0,Old fund,After overhaul,Shell rock,"Light apartment after cosmetic repairs, changed communications, batteries, wiring, thick walls, high ceilings. A double-circuit boiler is installed. There is a castle attic. Closed quiet courtyard. The facade of the house is plastered. Across the road is a green park, a playground. Temple. "
69500.0,Kievsky,2,12,12.0,68.0,New ,After builders,Monolith,"31 Pearl. The fountain. Species one-bedroom apartment, sea panorama from all windows. "
137000.0,Kievsky,3,9,10.0,130.0,New ,Renovation,Brick,"Red brick house. Fully renovated, built-in kitchen, appliances, furniture, 2 air conditioners, heated floors. A condominium was created in the house, a playground in the yard. "
150000.0,Primorsky,3,18,25.0,150.0,New ,After builders,Metal-plastic,"Residential complex Gagarin Plaza. The apartment has a total area of 150 square meters, Direct sea views from all sides. "
63000.0,Primorsky,2,3,10.0,83.0,New ,Renovation,Brick,"Fully renovated, built-in kitchen, appliances, furniture. "
15000.0,Primorsky,1,3,4.0,120.0,Old fund,Renovation,Shell rock,"a room in a commune in the very center of the city behind the opera house in per. Tchaikovsky 12. Middle floor. Thick walls. The room is freshly renovated, refrigerator, wardrobe, table, chairs, folding sofa, niche, hanger, curtains. Toilet and shower are shared, a place in the shared kitchen. Window to the courtyard. "
22500.0,Suvorovsky,1,1,5.0,27.0,Special project,Renovation,Brick,Studio apartment renovated. The bathroom is tiled. Closed guarded territory. The infrastructure of the district is developed.
72000.0,Primorsky,2,1,4.0,53.0,Stalinka,Renovation,Brick,"Apartment with author's renovation and appliances from well-known manufacturers. The apartment has a double-circuit boiler (!!!), individual heating, floors with water and electric heating. Walk-in closet. Quiet, cozy courtyard. The apartment is two-sided. First floor. There is a place in the yard for your car. Near park, square, sea. Universities and schools. The shops. Luxurious transport interchange. "
17400.0,Kievsky,1,13,18.0,23.0,New ,After builders,Brick,"ZhK AQUAREL 1. Five-chamber metal-plastic windows by WDS, doors by Sagan, Otis elevator, metering devices, roof boiler room, heating wiring and installed radiators. Bonus - a ready-made 3D design project for renovation. There is also a storage room of 3.5 meters on the ground floor. Storage room separately 1500 cu "
80000.0,Kievsky,3,7,10.0,115.0,Special project,Renovation,Brick,"Apartment in a brick house ""Blue Dream"". The house is 17 years old, renovated. Great area, the apartment is bright, beautiful, very comfortable. Closed area. "
42000.0,Kievsky,2,13,16.0,56.0,Special project,After overhaul,Brick,"separate rooms and kitchen 10m. Overhaul. The bathroom is combined. The furniture remains, the windows are metal-plastic "
85000.0,Primorsky,2,15,18.0,70.0,New ,Renovation,Brick,"Apartment with furniture and all necessary appliances. The house is new. View from the window to the east of Dyukovsky Park. There is an open balcony, dressing room and storage room in the apartment. "
42000.0,Kievsky,1,11,19.0,43.0,New ,Renovation,Brick,"49 Pearl on Tairova, st. Architectural. Bright, cozy, spacious and functional apartment with a BALCONY. There is a complete dressing room. Spacious kitchen, fully equipped with the necessary furniture and appliances. The room is of the correct square shape, also equipped with the necessary furniture and appliances: TV, air conditioner, corner sofa and a large roomy mirror wardrobe. The room has a large balcony. Stretch ceilings everywhere. "
56500.0,Kievsky,3,2,9.0,70.0,Czech,Renovation,Panel,"Special project Double-sided Cheshka Total area 70 sq. meters, living room 22kV meters, spacious square hall - 10 sqm, kitchen-studio 30kV meters, designer renovation, plastic windows, laminate flooring, tiles, modern cladding, 2 boilers. Within walking distance of a school, kindergarten, supermarkets, park. The apartment is insulated along the facade. Quiet courtyard - well (one entrance). Under the house there is parking for cars. Completely renovated modern staircase. Excellent transport interchange. "
